poolname;year;sample;pool;island;water_VIP;magna_VIP;pulex_VIP;longispina_VIP;water_DE;magna_DE;longispina_DE;pulex_DE
M-50;2011;1;50;M;y;0;0;0;y;0;0;0
M-50;2011;2;50;M;y;0;0;0;y;0;0;0
M-50;2012;1;50;M;y;0;0;0;y;0;0;0
M-50;2012;2;50;M;y;0;0;0;y;0;0;0
M-51;2009;1;51;M;y;0;0;0;y;0;0;0
M-51;2009;2;51;M;y;0;0;0;y;0;0;0
M-51;2010;1;51;M;y;0;0;0;y;0;0;0
M-51;2011;1;51;M;y;0;0;0;y;0;0;0
M-51;2011;2;51;M;y;0;0;0;y;0;0;0
M-51;2012;1;51;M;y;0;0;0;y;0;0;0
M-51;2012;2;51;M;y;0;0;0;y;0;0;0
M-52;2009;1;52;M;y;0;0;0;y;0;0;0
M-52;2009;2;52;M;y;0;0;0;y;0;0;0
M-52;2010;1;52;M;y;0;0;0;y;0;0;0
M-52;2011;1;52;M;y;0;0;0;y;0;0;0
M-52;2011;2;52;M;y;0;0;0;y;0;0;0
M-52;2012;1;52;M;y;0;0;0;y;0;0;0
M-52;2012;2;52;M;y;0;0;0;y;0;0;0
M-53;2009;1;53;M;y;0;0;0;y;0;0;0
M-53;2009;2;53;M;y;0;1;0;y;0;0;0
M-53;2010;1;53;M;y;0;0;0;y;0;0;0
M-53;2011;1;53;M;y;0;0;0;n;NA;NA;NA
M-53;2011;2;53;M;y;0;0;0;y;0;0;0
M-53;2012;1;53;M;y;0;0;0;y;0;0;0
M-53;2012;2;53;M;y;0;1;0;y;0;0;0
M-54;2009;1;54;M;y;0;1;0;y;0;0;1
M-54;2009;2;54;M;y;0;1;0;y;0;0;0
M-54;2010;1;54;M;y;0;1;0;y;0;0;1
M-54;2011;1;54;M;y;0;1;0;y;0;0;1
M-54;2011;2;54;M;y;0;0;0;y;0;0;1
M-54;2012;1;54;M;y;0;1;0;y;0;0;1
M-54;2012;2;54;M;y;0;1;0;y;0;0;1
M-55;2009;1;55;M;y;0;1;0;y;0;0;0
M-55;2009;2;55;M;y;0;1;0;y;0;0;0
M-55;2010;1;55;M;y;0;1;0;y;0;0;1
M-55;2011;1;55;M;y;0;1;0;y;0;0;1
M-55;2011;2;55;M;y;0;0;0;y;0;0;1
M-55;2012;1;55;M;y;0;1;0;y;0;0;1
M-55;2012;2;55;M;y;0;1;0;y;0;0;1
M-56;2009;1;56;M;y;0;0;0;y;0;0;1
M-56;2009;2;56;M;y;0;1;0;y;0;0;0
M-56;2010;1;56;M;y;0;0;0;y;0;0;1
M-56;2011;1;56;M;y;0;1;0;y;0;0;1
M-56;2011;2;56;M;y;0;1;0;y;0;0;1
M-56;2012;1;56;M;y;0;1;0;y;0;0;1
M-56;2012;2;56;M;y;0;1;0;y;0;0;1
M-57;2009;1;57;M;y;0;0;0;y;0;0;0
M-57;2009;2;57;M;y;0;0;0;y;0;0;0
M-57;2010;1;57;M;y;0;0;0;y;0;0;0
M-57;2011;1;57;M;y;0;0;0;n;NA;NA;NA
M-57;2011;2;57;M;y;0;0;0;y;0;0;0
M-57;2012;1;57;M;y;0;0;0;y;0;0;1
M-57;2012;2;57;M;y;0;1;0;y;0;0;0
M-58;2009;1;58;M;y;0;0;0;y;0;0;0
M-58;2009;2;58;M;y;0;0;0;y;0;0;0
M-58;2010;1;58;M;y;0;0;0;y;0;0;0
M-58;2011;1;58;M;y;0;0;0;n;NA;NA;NA
M-58;2011;2;58;M;y;0;0;0;y;0;0;0
M-58;2012;1;58;M;y;0;0;0;y;0;0;1
M-58;2012;2;58;M;y;0;1;0;y;0;0;0
M-59;2009;1;59;M;y;0;0;0;y;0;0;0
M-59;2009;2;59;M;y;0;0;0;y;0;0;0
M-59;2010;1;59;M;y;0;0;0;y;0;0;0
M-59;2011;1;59;M;y;0;0;0;n;NA;NA;NA
M-59;2011;2;59;M;y;0;0;0;y;0;0;0
M-59;2012;1;59;M;y;0;0;0;y;0;0;0
M-59;2012;2;59;M;y;0;1;0;y;0;0;0
M-6;2009;1;6;M;y;0;0;0;y;0;0;0
M-6;2009;2;6;M;y;0;0;0;y;0;0;0
M-6;2010;1;6;M;y;0;0;0;y;0;0;0
M-6;2011;1;6;M;y;0;0;0;y;0;0;0
M-6;2011;2;6;M;y;0;0;0;y;0;0;0
M-6;2012;1;6;M;y;0;0;0;y;0;0;0
M-6;2012;2;6;M;y;0;0;0;y;0;0;0
M-60;2009;1;60;M;y;0;1;0;y;0;0;0
M-60;2009;2;60;M;y;0;1;0;y;0;0;1
M-60;2010;1;60;M;y;0;0;0;y;0;0;1
M-60;2011;1;60;M;y;0;1;0;n;NA;NA;NA
M-60;2011;2;60;M;y;0;1;0;y;0;0;1
M-60;2012;1;60;M;y;0;1;0;y;0;0;1
M-60;2012;2;60;M;y;0;1;0;y;0;0;1
M-61;2009;1;61;M;y;0;1;0;y;0;0;1
M-61;2009;2;61;M;y;0;1;0;y;0;0;1
M-61;2010;1;61;M;y;0;1;0;y;0;0;1
M-61;2011;1;61;M;y;0;1;0;y;0;0;1
M-61;2011;2;61;M;y;0;1;0;y;0;0;1
M-61;2012;1;61;M;y;0;1;0;y;0;0;1
M-61;2012;2;61;M;y;0;1;0;y;0;0;1
M-63;2009;1;63;M;y;0;0;0;y;0;0;0
M-63;2009;2;63;M;y;0;0;0;y;0;0;0
M-63;2010;1;63;M;y;0;0;0;y;0;0;0
M-63;2011;1;63;M;y;0;0;0;y;0;0;0
M-63;2011;2;63;M;y;0;0;0;y;0;0;0
M-63;2012;1;63;M;y;0;0;0;y;0;0;0
M-63;2012;2;63;M;y;0;0;0;y;0;0;0
M-64;2009;1;64;M;y;1;0;0;y;1;0;0
M-64;2009;2;64;M;y;1;0;0;y;1;0;0
M-64;2010;1;64;M;y;1;0;0;y;1;0;0
M-64;2011;1;64;M;y;0;0;0;y;1;0;0
M-64;2011;2;64;M;y;0;0;0;y;1;0;0
M-64;2012;1;64;M;y;0;0;0;y;0;0;0
M-64;2012;2;64;M;y;1;0;0;y;1;0;0
M-65;2009;1;65;M;y;0;0;0;y;0;0;0
M-65;2009;2;65;M;y;0;0;0;y;0;0;0
M-65;2010;1;65;M;y;0;0;0;y;0;0;0
M-65;2011;1;65;M;y;0;0;0;y;0;0;0
M-65;2011;2;65;M;y;0;0;0;y;0;0;0
M-65;2012;1;65;M;y;0;0;0;y;0;0;0
M-65;2012;2;65;M;y;0;0;0;y;0;0;0
M-66;2009;1;66;M;y;0;0;0;y;0;0;0
M-66;2009;2;66;M;y;0;0;0;y;0;0;0
M-66;2010;1;66;M;y;0;0;0;y;0;0;0
M-66;2011;1;66;M;y;0;0;0;y;0;0;0
M-66;2011;2;66;M;y;0;0;0;y;0;0;0
M-66;2012;1;66;M;y;0;0;0;y;0;0;0
M-66;2012;2;66;M;y;0;0;0;y;0;0;0
M-67;2009;1;67;M;y;0;0;0;y;0;0;0
M-67;2009;2;67;M;y;0;0;0;y;0;0;0
M-67;2010;1;67;M;y;0;0;0;y;0;0;0
M-67;2011;1;67;M;y;0;0;0;y;0;0;0
M-67;2011;2;67;M;y;0;0;0;y;0;0;0
M-67;2012;1;67;M;y;0;0;0;y;0;0;0
M-67;2012;2;67;M;y;0;0;0;y;0;0;0
M-68;2009;1;68;M;y;0;0;0;y;0;0;0
M-68;2009;2;68;M;y;0;0;0;y;0;0;0
M-68;2010;1;68;M;y;0;0;0;y;0;0;0
M-68;2011;1;68;M;y;0;0;0;y;0;0;0
M-68;2011;2;68;M;y;0;0;0;y;0;0;0
M-68;2012;1;68;M;y;0;0;0;y;0;0;0
M-69;2009;1;69;M;y;0;1;0;y;0;0;1
M-69;2009;2;69;M;y;0;1;0;y;0;0;1
M-69;2010;1;69;M;y;0;1;0;y;0;0;0
M-69;2011;1;69;M;y;0;1;0;y;0;0;1
M-69;2011;2;69;M;y;0;1;0;y;0;0;1
M-69;2012;1;69;M;y;0;1;0;y;0;0;1
M-69;2012;2;69;M;y;0;1;0;y;0;0;1
M-7;2009;1;7;M;y;0;0;0;y;0;0;0
M-7;2009;2;7;M;y;0;0;0;y;0;0;0
M-7;2010;1;7;M;y;0;0;0;y;0;0;0
M-7;2011;1;7;M;y;0;0;0;n;NA;NA;NA
M-7;2011;2;7;M;y;0;0;0;y;0;0;0
M-7;2012;1;7;M;y;0;0;0;y;0;0;0
M-7;2012;2;7;M;y;0;0;0;y;0;0;0
M-72;2009;1;72;M;y;1;0;0;y;1;0;0
M-72;2009;2;72;M;y;1;0;0;y;1;0;0
M-72;2010;1;72;M;y;1;0;0;y;1;0;0
M-72;2011;1;72;M;y;0;0;0;y;0;0;0
M-72;2011;2;72;M;y;1;0;0;y;1;0;0
M-72;2012;1;72;M;y;1;0;0;y;1;0;0
M-72;2012;2;72;M;y;1;0;0;y;1;0;0
M-73;2009;1;73;M;y;1;0;0;y;1;0;0
M-73;2009;2;73;M;y;1;0;0;y;1;0;0
M-73;2010;1;73;M;y;1;0;0;y;1;0;0
M-73;2011;1;73;M;y;1;0;0;y;1;0;0
M-73;2011;2;73;M;y;1;0;0;y;1;0;0
M-73;2012;1;73;M;y;1;0;0;y;1;0;0
M-73;2012;2;73;M;y;0;0;0;y;0;0;0
M-8;2009;1;8;M;y;0;0;0;y;0;0;0
M-8;2009;2;8;M;y;0;0;0;y;0;0;0
M-8;2010;1;8;M;y;0;0;0;y;0;0;0
M-8;2011;1;8;M;y;0;0;0;n;NA;NA;NA
M-8;2011;2;8;M;y;0;0;0;y;0;0;0
M-8;2012;1;8;M;y;0;0;0;y;0;0;0
M-8;2012;2;8;M;y;0;0;0;y;0;0;0
M-9;2009;1;9;M;y;0;0;0;y;0;0;0
M-9;2009;2;9;M;y;0;0;0;y;0;0;0
M-9;2010;1;9;M;y;0;0;0;y;0;0;0
M-9;2011;1;9;M;y;0;0;0;y;0;0;0
M-9;2011;2;9;M;y;0;0;0;y;0;0;0
M-9;2012;1;9;M;y;0;0;0;y;0;0;0
M-9;2012;2;9;M;y;0;0;0;y;0;0;0
N-1;2009;1;1;N;y;0;0;0;y;0;0;0
N-1;2009;2;1;N;y;0;0;0;y;0;0;0
N-1;2010;1;1;N;y;0;0;0;y;0;0;0
N-1;2011;1;1;N;y;1;0;0;y;1;0;0
N-1;2011;2;1;N;y;1;0;0;y;1;0;0
N-1;2012;1;1;N;y;0;0;0;y;0;0;0
N-1;2012;2;1;N;y;0;0;0;y;0;0;0
N-10;2009;1;10;N;y;0;0;0;y;0;0;0
N-10;2009;2;10;N;y;0;0;0;y;0;0;0
N-10;2010;1;10;N;y;0;0;0;y;0;0;0
N-10;2011;1;10;N;y;1;0;0;y;1;0;0
N-10;2011;2;10;N;y;0;0;0;y;0;0;0
N-10;2012;1;10;N;y;0;0;0;y;0;0;0
N-10;2012;2;10;N;y;0;0;0;y;0;0;0
N-11;2009;1;11;N;y;0;0;0;y;0;0;0
N-11;2009;2;11;N;y;0;0;0;y;0;0;0
N-11;2010;1;11;N;y;0;0;0;y;0;0;0
N-11;2011;1;11;N;y;0;0;0;y;0;0;0
N-11;2011;2;11;N;y;0;0;0;y;0;0;0
N-11;2012;1;11;N;y;0;0;0;y;0;0;0
N-11;2012;2;11;N;y;0;0;0;y;0;0;0
N-12;2009;1;12;N;y;0;0;0;y;0;0;0
N-12;2009;2;12;N;y;0;0;0;y;0;0;0
N-12;2010;1;12;N;y;0;0;0;y;0;0;0
N-12;2011;1;12;N;y;1;0;0;y;1;0;0
N-12;2011;2;12;N;y;0;0;0;y;1;0;0
N-12;2012;1;12;N;y;0;0;0;y;0;0;0
N-12;2012;2;12;N;y;0;0;0;y;0;0;0
N-13;2009;1;13;N;y;0;0;0;y;0;0;0
N-13;2009;2;13;N;y;0;0;0;y;0;0;0
N-13;2010;1;13;N;y;0;0;0;y;0;0;0
N-13;2011;1;13;N;y;0;0;0;y;0;0;0
N-13;2011;2;13;N;y;0;0;0;y;0;0;0
N-13;2012;1;13;N;y;0;0;0;y;0;0;0
N-13;2012;2;13;N;y;0;0;0;y;0;0;0
N-14;2009;1;14;N;y;0;0;0;y;0;0;0
N-14;2009;2;14;N;y;0;0;0;y;0;0;0
N-14;2010;1;14;N;y;1;0;0;y;0;0;0
N-14;2011;1;14;N;y;1;0;0;y;1;0;0
N-14;2011;2;14;N;y;0;0;0;y;0;0;0
N-14;2012;1;14;N;y;0;0;0;y;0;0;0
N-14;2012;2;14;N;y;0;0;0;y;0;0;0
N-15;2009;1;15;N;y;0;0;0;y;0;0;0
N-15;2009;2;15;N;y;0;0;0;y;0;0;0
N-15;2010;1;15;N;y;0;0;0;y;0;0;0
N-15;2011;1;15;N;y;0;0;0;y;0;0;0
N-15;2011;2;15;N;y;0;0;0;y;0;0;0
N-15;2012;1;15;N;y;0;0;0;y;0;0;0
N-15;2012;2;15;N;y;0;0;0;y;0;0;0
N-16;2009;1;16;N;y;0;0;0;y;0;0;0
N-16;2009;2;16;N;y;1;0;1;y;1;1;0
N-16;2010;1;16;N;y;1;0;1;y;1;1;0
N-16;2011;1;16;N;y;0;0;0;y;1;0;0
N-16;2011;2;16;N;y;1;0;0;y;1;0;0
N-16;2012;1;16;N;y;0;0;0;y;0;0;0
N-16;2012;2;16;N;y;0;0;0;y;0;0;0
N-17;2009;1;17;N;y;1;0;1;y;1;1;0
N-17;2009;2;17;N;y;1;0;1;y;1;1;0
N-17;2010;1;17;N;y;1;0;1;y;1;1;0
N-17;2011;1;17;N;y;0;0;1;y;1;1;0
N-17;2011;2;17;N;y;1;0;0;y;0;0;0
N-17;2012;1;17;N;y;0;0;0;y;0;0;0
N-17;2012;2;17;N;y;0;0;1;y;0;0;0
N-18;2009;1;18;N;y;1;0;1;y;1;0;0
N-18;2009;2;18;N;y;1;0;1;y;1;1;0
N-18;2010;1;18;N;y;1;0;1;y;1;1;0
N-18;2011;1;18;N;y;0;0;1;y;1;1;0
N-18;2011;2;18;N;y;0;0;1;y;0;1;0
N-18;2012;1;18;N;y;1;0;1;y;0;0;0
N-18;2012;2;18;N;y;1;0;1;y;1;0;0
N-19;2009;1;19;N;y;1;0;1;y;0;0;0
N-19;2009;2;19;N;y;1;0;1;y;1;0;0
N-19;2010;1;19;N;y;1;0;1;y;1;1;0
N-19;2011;1;19;N;y;1;0;1;y;1;1;0
N-19;2011;2;19;N;y;0;0;1;y;0;1;0
N-19;2012;1;19;N;y;1;0;1;y;1;1;0
N-19;2012;2;19;N;y;1;0;1;y;1;1;0
N-2;2009;1;2;N;y;0;0;0;y;0;0;0
N-2;2009;2;2;N;y;0;0;0;y;0;0;0
N-2;2010;1;2;N;y;1;0;0;y;0;0;0
N-2;2011;1;2;N;y;1;0;0;y;1;0;0
N-2;2011;2;2;N;y;1;0;0;y;1;0;0
N-2;2012;1;2;N;y;1;0;0;y;1;0;0
N-2;2012;2;2;N;y;1;0;0;y;1;0;0
N-20;2009;1;20;N;y;0;0;1;y;0;1;0
N-20;2009;2;20;N;y;0;0;1;y;0;1;0
N-20;2010;1;20;N;y;0;0;1;y;0;1;0
N-20;2011;1;20;N;y;0;0;1;y;0;1;0
N-20;2011;2;20;N;y;0;0;1;y;0;1;0
N-20;2012;1;20;N;y;0;0;1;y;0;1;0
N-20;2012;2;20;N;y;0;0;1;y;0;1;0
N-21;2009;1;21;N;y;0;0;0;y;0;0;0
N-21;2009;2;21;N;y;0;0;1;y;0;0;0
N-21;2010;1;21;N;y;0;0;0;y;0;1;0
N-21;2011;1;21;N;y;0;0;0;n;NA;NA;NA
N-21;2011;2;21;N;y;0;0;1;y;0;1;0
N-21;2012;1;21;N;y;0;0;0;n;NA;NA;NA
N-21;2012;2;21;N;y;0;0;1;y;0;1;0
N-22;2009;1;22;N;y;0;0;0;y;0;0;0
N-22;2010;1;22;N;y;0;0;0;n;NA;NA;NA
N-22;2011;1;22;N;y;0;0;0;n;NA;NA;NA
N-23;2009;1;23;N;y;0;0;0;y;0;0;0
N-23;2009;2;23;N;y;0;0;0;y;0;0;0
N-23;2010;1;23;N;y;0;0;0;n;NA;NA;NA
N-23;2011;1;23;N;y;0;0;0;n;NA;NA;NA
N-23;2011;2;23;N;y;0;0;0;y;0;0;0
N-23;2012;1;23;N;y;0;0;0;n;NA;NA;NA
N-23;2012;2;23;N;y;0;0;0;y;0;1;0
N-24;2009;1;24;N;y;0;0;0;y;0;0;0
N-24;2009;2;24;N;y;0;0;1;y;0;0;0
N-24;2010;1;24;N;y;0;0;1;y;0;1;0
N-24;2011;1;24;N;y;0;0;0;n;NA;NA;NA
N-24;2011;2;24;N;y;0;0;1;y;0;0;0
N-24;2012;1;24;N;y;0;0;0;n;NA;NA;NA
N-24;2012;2;24;N;y;0;0;1;y;0;1;0
N-25;2009;1;25;N;y;0;0;1;y;0;1;0
N-25;2009;2;25;N;y;0;0;1;y;0;1;0
N-25;2010;1;25;N;y;0;0;1;y;0;1;0
N-25;2011;1;25;N;y;0;0;1;y;0;1;0
N-25;2011;2;25;N;y;0;0;1;y;0;1;0
N-25;2012;1;25;N;y;0;0;1;y;0;1;0
N-25;2012;2;25;N;y;0;0;1;y;0;1;0
N-26;2009;1;26;N;y;1;0;0;y;1;0;0
N-26;2009;2;26;N;y;1;0;0;y;1;0;0
N-26;2010;1;26;N;y;1;0;0;y;1;0;0
N-26;2011;1;26;N;y;1;0;0;y;1;0;0
N-26;2011;2;26;N;y;0;0;0;y;1;0;0
N-26;2012;1;26;N;y;1;0;0;y;1;0;0
N-26;2012;2;26;N;y;1;0;0;y;1;0;0
N-27;2009;1;27;N;y;1;0;0;y;0;0;0
N-27;2009;2;27;N;y;1;0;0;y;1;0;0
N-27;2010;1;27;N;y;1;0;0;y;1;0;0
N-27;2011;1;27;N;y;1;0;0;y;1;0;0
N-27;2011;2;27;N;y;1;0;0;y;1;0;0
N-27;2012;1;27;N;y;1;0;0;y;1;0;0
N-27;2012;2;27;N;y;1;0;0;y;1;0;0
N-28;2009;1;28;N;y;1;0;0;y;1;0;0
N-28;2009;2;28;N;y;1;0;0;y;0;0;0
N-28;2010;1;28;N;y;1;0;0;y;1;0;0
N-28;2011;1;28;N;y;1;0;0;y;1;0;0
N-28;2011;2;28;N;y;1;0;0;y;1;0;0
N-28;2012;1;28;N;y;0;0;0;y;1;0;0
N-28;2012;2;28;N;y;1;0;0;y;1;0;0
N-29;2009;1;29;N;y;0;0;0;y;0;0;0
N-29;2009;2;29;N;y;0;0;0;y;0;0;0
N-29;2010;1;29;N;y;0;0;0;y;1;0;0
N-29;2011;1;29;N;y;1;0;0;y;1;0;0
N-29;2011;2;29;N;y;1;0;0;y;1;0;0
N-29;2012;1;29;N;y;0;0;0;y;1;0;0
N-29;2012;2;29;N;y;0;0;0;y;1;0;0
N-3;2009;1;3;N;y;0;0;0;y;0;0;0
N-3;2009;2;3;N;y;0;0;0;y;0;0;0
N-3;2010;1;3;N;y;0;0;0;y;0;0;0
N-3;2011;1;3;N;y;0;0;0;y;1;0;0
N-3;2011;2;3;N;y;1;0;0;y;1;0;0
N-3;2012;1;3;N;y;1;0;0;y;1;0;0
N-3;2012;2;3;N;y;1;0;0;y;1;0;0
N-30;2009;1;30;N;y;1;0;0;y;1;0;0
N-30;2009;2;30;N;y;1;0;0;y;1;0;0
N-30;2010;1;30;N;y;1;0;0;y;1;0;0
N-30;2011;1;30;N;y;1;0;0;y;1;0;0
N-30;2011;2;30;N;y;1;0;0;y;1;0;0
N-30;2012;1;30;N;y;1;0;0;y;1;0;0
N-30;2012;2;30;N;y;0;0;0;y;0;0;0
N-31;2009;1;31;N;y;0;0;0;y;0;0;0
N-31;2009;2;31;N;y;0;0;0;y;0;0;0
N-31;2010;1;31;N;y;0;0;0;y;0;0;0
N-31;2011;1;31;N;y;1;0;0;y;1;0;0
N-31;2011;2;31;N;y;1;0;0;y;1;0;0
N-31;2012;1;31;N;y;0;0;0;y;0;0;0
N-31;2012;2;31;N;y;0;0;0;y;0;0;0
N-32;2009;1;32;N;y;0;0;0;y;0;0;0
N-32;2009;2;32;N;y;0;0;0;y;0;0;0
N-32;2010;1;32;N;y;0;0;0;y;0;0;0
N-32;2011;1;32;N;y;0;0;0;y;0;0;0
N-32;2011;2;32;N;y;0;0;0;y;0;0;0
N-32;2012;1;32;N;y;0;0;0;n;NA;NA;NA
N-32;2012;2;32;N;y;0;0;0;y;0;0;0
N-34;2009;1;34;N;y;0;0;0;y;0;0;0
N-34;2009;2;34;N;y;0;0;0;y;0;0;0
N-34;2010;1;34;N;y;0;0;0;y;0;0;0
N-34;2011;1;34;N;y;0;0;0;y;0;0;0
N-34;2011;2;34;N;y;0;0;0;y;0;0;0
N-34;2012;1;34;N;y;0;0;0;y;0;0;0
N-34;2012;2;34;N;y;0;0;0;y;0;0;0
N-37;2009;1;37;N;y;0;0;0;y;0;0;0
N-37;2009;2;37;N;y;0;0;0;y;0;0;0
N-37;2010;1;37;N;y;1;0;0;y;0;0;0
N-37;2011;1;37;N;y;1;0;0;y;1;0;0
N-37;2011;2;37;N;y;1;0;0;y;1;0;0
N-37;2012;1;37;N;y;0;0;0;y;1;0;0
N-37;2012;2;37;N;y;0;0;0;y;0;0;0
N-38;2009;1;38;N;y;0;0;0;y;0;0;0
N-38;2009;2;38;N;y;0;0;0;y;0;0;0
N-38;2010;1;38;N;y;0;0;0;y;0;0;0
N-38;2011;1;38;N;y;1;0;0;y;0;0;0
N-38;2011;2;38;N;y;0;0;0;y;0;0;0
N-38;2012;1;38;N;y;0;0;0;y;0;0;0
N-38;2012;2;38;N;y;0;0;0;y;0;0;0
N-39;2009;1;39;N;y;0;0;0;y;0;0;0
N-39;2009;2;39;N;y;0;0;0;y;0;0;0
N-39;2010;1;39;N;y;0;0;0;y;0;0;0
N-39;2011;1;39;N;y;0;0;0;y;0;0;0
N-39;2011;2;39;N;y;0;0;0;y;0;0;0
N-39;2012;1;39;N;y;0;0;0;y;0;0;0
N-39;2012;2;39;N;y;0;0;0;y;0;0;0
N-4;2009;1;4;N;y;0;0;0;y;0;0;0
N-4;2009;2;4;N;y;0;0;0;y;0;0;0
N-4;2010;1;4;N;y;0;0;0;y;0;0;0
N-4;2011;1;4;N;y;1;0;0;y;1;0;0
N-4;2011;2;4;N;y;1;0;0;y;1;0;0
N-4;2012;1;4;N;y;1;0;0;y;1;0;0
N-4;2012;2;4;N;y;1;0;0;y;1;0;0
N-40;2009;1;40;N;y;0;0;0;y;0;0;0
N-40;2009;2;40;N;y;0;0;0;y;0;0;0
N-40;2010;1;40;N;y;0;0;0;y;0;0;0
N-40;2011;1;40;N;y;0;0;0;y;0;0;0
N-40;2011;2;40;N;y;0;0;0;y;0;0;0
N-40;2012;1;40;N;y;0;0;0;y;0;0;0
N-40;2012;2;40;N;y;0;0;0;y;0;0;0
N-41;2009;1;41;N;y;0;0;0;y;0;0;0
N-41;2009;2;41;N;y;1;0;0;y;1;0;0
N-41;2010;1;41;N;y;1;0;0;y;1;0;0
N-41;2011;1;41;N;y;1;0;0;y;1;0;0
N-41;2011;2;41;N;y;1;0;0;y;1;0;0
N-41;2012;1;41;N;y;1;0;0;y;1;0;0
N-41;2012;2;41;N;y;0;0;0;y;0;0;0
N-42;2009;1;42;N;y;1;0;0;y;1;0;0
N-42;2009;2;42;N;y;1;0;0;y;1;0;0
N-42;2010;1;42;N;y;1;0;0;y;1;0;0
N-42;2011;1;42;N;y;1;0;0;y;1;0;0
N-42;2011;2;42;N;y;0;0;1;y;1;0;0
N-42;2012;1;42;N;y;1;0;0;y;1;0;0
N-42;2012;2;42;N;y;1;0;0;y;1;0;0
N-43;2009;1;43;N;y;1;0;0;y;1;0;0
N-43;2009;2;43;N;y;1;0;0;y;1;0;0
N-43;2010;1;43;N;y;1;0;0;y;1;0;0
N-43;2011;1;43;N;y;1;0;0;y;1;0;0
N-43;2011;2;43;N;y;1;0;1;y;0;1;0
N-43;2012;1;43;N;y;1;0;0;y;1;0;0
N-43;2012;2;43;N;y;1;0;0;y;0;0;0
N-44;2009;1;44;N;y;0;0;0;y;0;0;0
N-44;2009;2;44;N;y;1;0;1;y;1;1;0
N-44;2010;1;44;N;y;1;0;1;y;1;1;0
N-44;2011;1;44;N;y;1;0;1;y;1;1;0
N-44;2011;2;44;N;y;1;0;1;y;1;1;0
N-44;2012;1;44;N;y;0;0;0;n;NA;NA;NA
N-44;2012;2;44;N;y;1;0;1;y;1;1;0
N-45;2009;1;45;N;y;0;0;0;y;0;0;0
N-45;2009;2;45;N;y;1;0;1;y;1;1;0
N-45;2010;1;45;N;y;1;0;1;y;1;1;0
N-45;2011;1;45;N;y;0;0;0;n;NA;NA;NA
N-45;2011;2;45;N;y;0;0;1;y;0;1;0
N-45;2012;1;45;N;y;1;0;1;y;1;1;0
N-45;2012;2;45;N;y;0;0;1;y;0;1;0
N-46;2009;1;46;N;y;1;0;0;y;1;1;0
N-46;2009;2;46;N;y;1;0;1;y;1;0;0
N-46;2010;1;46;N;y;1;0;1;y;1;1;0
N-46;2011;1;46;N;y;1;0;1;y;1;1;0
N-46;2011;2;46;N;y;0;0;1;y;0;1;0
N-46;2012;1;46;N;y;1;0;1;y;1;1;0
N-46;2012;2;46;N;y;0;0;1;y;0;1;0
N-47;2009;1;47;N;y;1;0;1;y;1;1;0
N-47;2009;2;47;N;y;1;0;1;y;1;1;0
N-47;2010;1;47;N;y;1;0;1;y;1;1;0
N-47;2011;1;47;N;y;1;0;1;y;1;1;0
N-47;2011;2;47;N;y;0;0;1;y;0;1;0
N-47;2012;1;47;N;y;1;0;1;y;1;1;0
N-47;2012;2;47;N;y;1;0;1;y;1;1;0
N-48;2009;1;48;N;y;0;0;0;y;0;0;0
N-48;2009;2;48;N;y;1;0;1;y;1;1;0
N-48;2010;1;48;N;y;0;0;0;y;1;1;0
N-48;2011;1;48;N;y;0;0;0;n;NA;NA;NA
N-48;2011;2;48;N;y;0;0;1;y;0;1;0
N-48;2012;1;48;N;y;0;0;0;n;NA;NA;NA
N-48;2012;2;48;N;y;1;0;1;y;1;1;0
N-49;2009;1;49;N;y;1;0;1;y;1;1;0
N-49;2009;2;49;N;y;1;0;1;y;1;1;0
N-49;2010;1;49;N;y;1;0;1;y;1;1;0
N-49;2011;1;49;N;y;1;0;1;y;1;1;0
N-49;2011;2;49;N;y;0;0;1;y;0;1;0
N-49;2012;1;49;N;y;1;0;1;y;1;1;0
N-49;2012;2;49;N;y;0;0;1;y;0;1;0
N-5;2009;1;5;N;y;0;0;0;y;0;0;0
N-5;2009;2;5;N;y;0;0;0;y;0;0;0
N-5;2010;1;5;N;y;0;0;0;y;0;0;0
N-5;2011;1;5;N;y;1;0;0;y;1;0;0
N-5;2011;2;5;N;y;1;0;0;y;1;0;0
N-5;2012;1;5;N;y;0;0;0;y;1;0;0
N-5;2012;2;5;N;y;1;0;0;y;1;0;0
N-50;2009;1;50;N;y;1;0;1;y;1;1;0
N-50;2009;2;50;N;y;1;0;1;y;0;0;0
N-50;2010;1;50;N;y;1;0;1;y;1;1;0
N-50;2011;1;50;N;y;1;0;1;y;1;1;0
N-50;2011;2;50;N;y;1;0;1;y;1;1;0
N-50;2012;1;50;N;y;1;0;1;y;1;1;0
N-50;2012;2;50;N;y;1;0;1;y;1;1;0
N-51;2009;1;51;N;y;0;0;0;y;0;0;0
N-51;2009;2;51;N;y;0;0;0;y;0;0;0
N-51;2010;1;51;N;y;0;0;0;n;NA;NA;NA
N-51;2011;1;51;N;y;0;0;0;n;NA;NA;NA
N-51;2011;2;51;N;y;0;0;0;y;0;0;0
N-52;2009;1;52;N;y;0;0;0;y;0;0;0
N-52;2009;2;52;N;y;1;0;0;y;0;0;0
N-52;2010;1;52;N;y;0;0;0;y;1;1;0
N-52;2011;1;52;N;y;0;0;0;n;NA;NA;NA
