"day","month","year","sample","island","pool","plants","water","poolname","plants_rank"
22,8,2015,2,"N","1",0,"y","N-1",1
22,8,2015,2,"N","2",0,"y","N-2",1
22,8,2015,2,"N","3",0,"y","N-3",1
22,8,2015,2,"N","4",0,"y","N-4",1
22,8,2015,2,"N","5",5,"y","N-5",2
22,8,2015,2,"N","6",5,"y","N-6",2
22,8,2015,2,"N","8",0,"y","N-8",1
22,8,2015,2,"N","9",0,"y","N-9",1
22,8,2015,2,"N","10",0,"y","N-10",1
22,8,2015,2,"N","11",0,"y","N-11",1
22,8,2015,2,"N","12",0,"y","N-12",1
22,8,2015,2,"N","13",0,"y","N-13",1
22,8,2015,2,"N","14",25,"y","N-14",3
22,8,2015,2,"N","19",50,"y","N-19",4
22,8,2015,2,"N","20",0,"y","N-20",1
22,8,2015,2,"N","24A",5,"y","N-24A",2
22,8,2015,2,"N","26",25,"y","N-26",3
22,8,2015,2,"N","27",25,"y","N-27",3
22,8,2015,2,"N","28",25,"y","N-28",3
22,8,2015,2,"N","28A",5,"y","N-28A",2
22,8,2015,2,"N","29",0,"y","N-29",1
22,8,2015,2,"N","30",0,"y","N-30",1
22,8,2015,2,"N","31",0,"y","N-31",1
22,8,2015,2,"N","34",0,"y","N-34",1
22,8,2015,2,"N","37",5,"y","N-37",2
22,8,2015,2,"N","38",5,"y","N-38",2
22,8,2015,2,"N","39",5,"y","N-39",2
22,8,2015,2,"N","39A",0,"y","N-39A",1
22,8,2015,2,"N","40",5,"y","N-40",2
21,8,2015,2,"N","41",5,"y","N-41",2
21,8,2015,2,"N","42",25,"y","N-42",3
21,8,2015,2,"N","43",0,"y","N-43",1
21,8,2015,2,"N","46",25,"y","N-46",3
21,8,2015,2,"N","47",25,"y","N-47",3
21,8,2015,2,"N","49",50,"y","N-49",4
21,8,2015,2,"N","50",25,"y","N-50",3
21,8,2015,2,"N","56",5,"y","N-56",2
21,8,2015,2,"N","57",0,"y","N-57",1
21,8,2015,2,"N","58",5,"y","N-58",2
21,8,2015,2,"N","59",5,"y","N-59",2
21,8,2015,2,"N","61",25,"y","N-61",3
21,8,2015,2,"N","62",25,"y","N-62",3
21,8,2015,2,"N","66",25,"y","N-66",3
21,8,2015,2,"N","67",0,"y","N-67",1
21,8,2015,2,"N","68",5,"y","N-68",2
21,8,2015,2,"N","71",5,"y","N-71",2
21,8,2015,2,"N","72",5,"y","N-72",2
21,8,2015,2,"N","75",5,"y","N-75",2
21,8,2015,2,"N","78",5,"y","N-78",2
21,8,2015,2,"N","80",25,"y","N-80",3
21,8,2015,2,"N","81",0,"y","N-81",1
21,8,2015,2,"N","82",5,"y","N-82",2
21,8,2015,2,"N","85",0,"y","N-85",1
21,8,2015,2,"N","86",5,"y","N-86",2
21,8,2015,2,"N","89",5,"y","N-89",2
21,8,2015,2,"N","90",5,"y","N-90",2
21,8,2015,2,"N","92",0,"y","N-92",1
21,8,2015,2,"N","93",5,"y","N-93",2
21,8,2015,2,"N","94",25,"y","N-94",3
21,8,2015,2,"N","95",25,"y","N-95",3
21,8,2015,2,"N","96",0,"y","N-96",1
21,8,2015,2,"N","97",5,"y","N-97",2
19,8,2015,2,"SK","1",50,"y","SK-1",4
19,8,2015,2,"SK","3",5,"y","SK-3",2
19,8,2015,2,"SK","4",0,"y","SK-4",1
19,8,2015,2,"SK","5",0,"y","SK-5",1
19,8,2015,2,"SK","7",5,"y","SK-7",2
19,8,2015,2,"SK","10",5,"y","SK-10",2
19,8,2015,2,"SK","12",25,"y","SK-12",3
19,8,2015,2,"SK","13",0,"y","SK-13",1
19,8,2015,2,"SK","16",5,"y","SK-16",2
19,8,2015,2,"SK","17",5,"y","SK-17",2
19,8,2015,2,"SK","18",0,"y","SK-18",1
19,8,2015,2,"SK","19",0,"y","SK-19",1
19,8,2015,2,"SK","20",0,"y","SK-20",1
19,8,2015,2,"SK","22",25,"y","SK-22",3
19,8,2015,2,"SK","26",50,"y","SK-26",4
19,8,2015,2,"SK","27",0,"y","SK-27",1
19,8,2015,2,"SK","30",5,"y","SK-30",2
19,8,2015,2,"SK","30A",5,"y","SK-30A",2
19,8,2015,2,"SK","31",0,"y","SK-31",1
19,8,2015,2,"SK","36",25,"y","SK-36",3
19,8,2015,2,"SK","38",25,"y","SK-38",3
19,8,2015,2,"SK","39",25,"y","SK-39",3
19,8,2015,2,"SK","40A",0,"y","SK-40A",1
19,8,2015,2,"SK","41",0,"y","SK-41",1
19,8,2015,2,"SK","42",25,"y","SK-42",3
19,8,2015,2,"SK","43",0,"y","SK-43",1
19,8,2015,2,"SK","49",5,"y","SK-49",2
19,8,2015,2,"SK","56",0,"y","SK-56",1
19,8,2015,2,"SK","57",0,"y","SK-57",1
19,8,2015,2,"SK","58",5,"y","SK-58",2
24,8,2015,2,"SKN","2",0,"y","SKN-2",1
24,8,2015,2,"SKO","1",5,"y","SKO-1",2
24,8,2015,2,"SKW","2",25,"y","SKW-2",3
18,8,2015,2,"FW","1",0,"y","FW-1",1
20,8,2015,2,"G","101",5,"y","G-101",2
20,8,2015,2,"G","102",5,"y","G-102",2
20,8,2015,2,"G","103",0,"y","G-103",1
20,8,2015,2,"G","104",0,"y","G-104",1
20,8,2015,2,"G","109",50,"n","G-109",4
20,8,2015,2,"G","105",25,"y","G-105",3
20,8,2015,2,"G","106",5,"y","G-106",2
20,8,2015,2,"G","107",5,"y","G-107",2
20,8,2015,2,"G","108",0,"y","G-108",1
20,8,2015,2,"G","110",50,"y","G-110",4
29,7,2016,2,"F","1",5,"y","F-1",2
29,7,2016,2,"F","2",100,"n","F-2",7
29,7,2016,2,"F","3",5,"y","F-3",2
29,7,2016,2,"F","4",5,"y","F-4",2
29,7,2016,2,"F","5",25,"y","F-5",3
29,7,2016,2,"F","6",50,"y","F-6",4
29,7,2016,2,"F","7",75,"y","F-7",5
29,7,2016,2,"F","8",25,"y","F-8",3
29,7,2016,2,"F","9",95,"y","F-9",6
29,7,2016,2,"F","10",5,"y","F-10",2
29,7,2016,2,"F","11",25,"y","F-11",3
29,7,2016,2,"F","12",5,"y","F-12",2
29,7,2016,2,"FO","1",0,"y","FO-1",1
29,7,2016,2,"FO","2",0,"y","FO-2",1
29,7,2016,2,"FO","3",0,"y","FO-3",1
29,7,2016,2,"FO","4",25,"y","FO-4",3
29,7,2016,2,"FO","5",5,"y","FO-5",2
29,7,2016,2,"FO","6",0,"y","FO-6",1
29,7,2016,2,"FO","7",25,"y","FO-7",3
29,7,2016,2,"FO","8",5,"y","FO-8",2
29,7,2016,2,"FO","9",0,"y","FO-9",1
29,7,2016,2,"FO","10",5,"y","FO-10",2
29,7,2016,2,"FO","11",5,"y","FO-11",2
29,7,2016,2,"FO","12",5,"y","FO-12",2
29,7,2016,2,"FO","13",0,"y","FO-13",1
29,7,2016,2,"FO","14",5,"y","FO-14",2
29,7,2016,2,"FO","15",0,"y","FO-15",1
29,7,2016,2,"FO","16",5,"y","FO-16",2
29,7,2016,2,"FO","17",5,"y","FO-17",2
29,7,2016,2,"FO","18",0,"y","FO-18",1
29,7,2016,2,"FO","18A",75,"y","FO-18A",5
29,7,2016,2,"FO","19",5,"y","FO-19",2
29,7,2016,2,"FO","19A",0,"y","FO-19A",1
29,7,2016,2,"FO","20",0,"y","FO-20",1
29,7,2016,2,"FO","21",95,"y","FO-21",6
29,7,2016,2,"FO","21A",100,"n","FO-21A",7
29,7,2016,2,"FO","22",25,"y","FO-22",3
29,7,2016,2,"FS","1",5,"y","FS-1",2
29,7,2016,2,"FS","2",25,"y","FS-2",3
29,7,2016,2,"FS","3",5,"y","FS-3",2
29,7,2016,2,"FS","4",75,"y","FS-4",5
29,7,2016,2,"FS","5",50,"y","FS-5",4
29,7,2016,2,"FS","6",5,"y","FS-6",2
29,7,2016,2,"FS","6A",5,"y","FS-6A",2
29,7,2016,2,"FS","7",100,"n","FS-7",7
29,7,2016,2,"FS","8",5,"y","FS-8",2
29,7,2016,2,"FS","9",95,"n","FS-9",6
29,7,2016,2,"FS","10",95,"n","FS-10",6
29,7,2016,2,"FS","11",50,"y","FS-11",4
29,7,2016,2,"FS","12",50,"y","FS-12",4
29,7,2016,2,"FS","13",0,"y","FS-13",1
29,7,2016,2,"FS","14",5,"y","FS-14",2
29,7,2016,2,"FS","15",0,"y","FS-15",1
29,7,2016,2,"FS","16",50,"y","FS-16",4
29,7,2016,2,"FS","17",0,"y","FS-17",1
29,7,2016,2,"FS","18",0,"y","FS-18",1
29,7,2016,2,"FS","19",0,"y","FS-19",1
29,7,2016,2,"FS","20",0,"y","FS-20",1
29,7,2016,2,"FS","21",5,"y","FS-21",2
29,7,2016,2,"FS","22",0,"y","FS-22",1
29,7,2016,2,"FS","23",5,"y","FS-23",2
29,7,2016,2,"FS","24",0,"y","FS-24",1
29,7,2016,2,"FS","25",0,"y","FS-25",1
29,7,2016,2,"FS","26",0,"y","FS-26",1
29,7,2016,2,"FS","27",5,"y","FS-27",2
29,7,2016,2,"FS","28",75,"y","FS-28",5
29,7,2016,2,"FS","29",25,"n","FS-29",3
29,7,2016,2,"FS","30",25,"y","FS-30",3
29,7,2016,2,"FS","31",50,"y","FS-31",4
29,7,2016,2,"FS","32",0,"y","FS-32",1
29,7,2016,2,"FS","33",0,"y","FS-33",1
5,8,2016,2,"FSS","1",5,"y","FSS-1",2
5,8,2016,2,"FSS","2",0,"y","FSS-2",1
5,8,2016,2,"FSS","3",5,"y","FSS-3",2
5,8,2016,2,"FSS","4",5,"y","FSS-4",2
5,8,2016,2,"FSS","5",0,"y","FSS-5",1
5,8,2016,2,"FSS","6",5,"y","FSS-6",2
5,8,2016,2,"FSS","7",0,"y","FSS-7",1
5,8,2016,2,"FSS","8",0,"y","FSS-8",1
5,8,2016,2,"FSS","9",5,"y","FSS-9",2
5,8,2016,2,"FSS","10",0,"y","FSS-10",1
5,8,2016,2,"FSS","11",5,"y","FSS-11",2
5,8,2016,2,"FSS","12",0,"y","FSS-12",1
5,8,2016,2,"FSS","13",0,"y","FSS-13",1
5,8,2016,2,"FSS","14",0,"y","FSS-14",1
5,8,2016,2,"FSS","15",5,"y","FSS-15",2
5,8,2016,2,"FSS","16",5,"y","FSS-16",2
5,8,2016,2,"FSS","17",5,"y","FSS-17",2
5,8,2016,2,"FSS","18",25,"y","FSS-18",3
5,8,2016,2,"FW","1",0,"y","FW-1",1
11,8,2016,2,"G","1",25,"y","G-1",3
11,8,2016,2,"G","2",5,"y","G-2",2
11,8,2016,2,"G","3",5,"y","G-3",2
11,8,2016,2,"G","3A",5,"y","G-3A",2
11,8,2016,2,"G","4",5,"y","G-4",2
11,8,2016,2,"G","5",5,"y","G-5",2
11,8,2016,2,"G","5A",25,"y","G-5A",3
11,8,2016,2,"G","6",50,"y","G-6",4
11,8,2016,2,"G","7",0,"y","G-7",1
11,8,2016,2,"G","8",5,"y","G-8",2
11,8,2016,2,"G","9",5,"y","G-9",2
11,8,2016,2,"G","10",5,"y","G-10",2
11,8,2016,2,"G","11",0,"y","G-11",1
11,8,2016,2,"G","12",0,"y","G-12",1
11,8,2016,2,"G","12A",0,"y","G-12A",1
11,8,2016,2,"G","13",5,"y","G-13",2
11,8,2016,2,"G","14",25,"y","G-14",3
11,8,2016,2,"G","15",5,"y","G-15",2
11,8,2016,2,"G","16",25,"y","G-16",3
11,8,2016,2,"G","17",5,"y","G-17",2
11,8,2016,2,"G","18",5,"y","G-18",2
11,8,2016,2,"G","19",5,"y","G-19",2
11,8,2016,2,"G","20",5,"y","G-20",2
11,8,2016,2,"G","21",25,"y","G-21",3
11,8,2016,2,"G","22",5,"y","G-22",2
11,8,2016,2,"G","23",0,"y","G-23",1
11,8,2016,2,"G","24",5,"y","G-24",2
11,8,2016,2,"G","25",5,"y","G-25",2
11,8,2016,2,"G","26",5,"y","G-26",2
11,8,2016,2,"G","27",0,"y","G-27",1
11,8,2016,2,"G","28",0,"y","G-28",1
11,8,2016,2,"G","29",5,"n","G-29",2
11,8,2016,2,"G","29A",5,"y","G-29A",2
11,8,2016,2,"G","30",5,"y","G-30",2
11,8,2016,2,"G","31",5,"y","G-31",2
11,8,2016,2,"G","32",5,"y","G-32",2
11,8,2016,2,"G","33",5,"y","G-33",2
11,8,2016,2,"G","34",25,"y","G-34",3
11,8,2016,2,"G","35",25,"y","G-35",3
11,8,2016,2,"G","36",50,"y","G-36",4
11,8,2016,2,"G","37",25,"y","G-37",3
11,8,2016,2,"G","37A",0,"y","G-37A",1
11,8,2016,2,"G","37B",5,"y","G-37B",2
11,8,2016,2,"G","38",0,"y","G-38",1
11,8,2016,2,"G","39",0,"y","G-39",1
11,8,2016,2,"G","40",5,"y","G-40",2
11,8,2016,2,"G","41",25,"y","G-41",3
28,7,2016,2,"G","42",0,"y","G-42",1
28,7,2016,2,"G","43",5,"y","G-43",2
28,7,2016,2,"G","44",5,"y","G-44",2
28,7,2016,2,"G","45",25,"y","G-45",3
28,7,2016,2,"G","46",5,"y","G-46",2
28,7,2016,2,"G","47",5,"y","G-47",2
28,7,2016,2,"G","48",0,"y","G-48",1
28,7,2016,2,"G","49",0,"y","G-49",1
28,7,2016,2,"G","50",0,"y","G-50",1
28,7,2016,2,"G","50A",5,"y","G-50A",2
28,7,2016,2,"G","51",0,"n","G-51",1
28,7,2016,2,"G","52",0,"y","G-52",1
28,7,2016,2,"G","53",0,"y","G-53",1
28,7,2016,2,"G","54",25,"y","G-54",3
28,7,2016,2,"G","55",5,"y","G-55",2
28,7,2016,2,"G","56",95,"y","G-56",6
28,7,2016,2,"G","57",25,"y","G-57",3
28,7,2016,2,"G","58",95,"y","G-58",6
28,7,2016,2,"G","59",50,"y","G-59",4
28,7,2016,2,"G","60",50,"n","G-60",4
28,7,2016,2,"G","61",0,"y","G-61",1
28,7,2016,2,"G","61A",25,"n","G-61A",3
28,7,2016,2,"G","62",5,"y","G-62",2
28,7,2016,2,"G","63",25,"n","G-63",3
28,7,2016,2,"G","64",5,"y","G-64",2
28,7,2016,2,"G","65",0,"y","G-65",1
28,7,2016,2,"G","66",5,"y","G-66",2
28,7,2016,2,"G","67",5,"y","G-67",2
28,7,2016,2,"G","68",0,"y","G-68",1
28,7,2016,2,"G","69",0,"y","G-69",1
28,7,2016,2,"G","70",0,"y","G-70",1
28,7,2016,2,"G","71",25,"y","G-71",3
28,7,2016,2,"G","72",25,"y","G-72",3
28,7,2016,2,"G","73",0,"y","G-73",1
28,7,2016,2,"G","74",0,"y","G-74",1
28,7,2016,2,"G","75",0,"y","G-75",1
28,7,2016,2,"G","76",5,"y","G-76",2
28,7,2016,2,"G","77",5,"y","G-77",2
28,7,2016,2,"G","78",5,"y","G-78",2
28,7,2016,2,"G","79",5,"y","G-79",2
28,7,2016,2,"G","80",0,"y","G-80",1
28,7,2016,2,"G","81",0,"y","G-81",1
28,7,2016,2,"G","82",0,"y","G-82",1
28,7,2016,2,"G","83",0,"y","G-83",1
1,8,2016,2,"G","84",0,"y","G-84",1
1,8,2016,2,"G","85",0,"y","G-85",1
1,8,2016,2,"G","86",5,"y","G-86",2
1,8,2016,2,"G","87",0,"y","G-87",1
1,8,2016,2,"G","88",0,"y","G-88",1
1,8,2016,2,"G","89",25,"y","G-89",3
1,8,2016,2,"G","90",25,"y","G-90",3
1,8,2016,2,"G","91",25,"y","G-91",3
1,8,2016,2,"G","92",75,"y","G-92",5
1,8,2016,2,"G","93",95,"y","G-93",6
1,8,2016,2,"G","94",95,"y","G-94",6
1,8,2016,2,"G","95",75,"y","G-95",5
1,8,2016,2,"G","96",95,"y","G-96",6
1,8,2016,2,"G","97",5,"y","G-97",2
1,8,2016,2,"G","98",0,"y","G-98",1
1,8,2016,2,"G","99",5,"y","G-99",2
1,8,2016,2,"G","100",5,"y","G-100",2
1,8,2016,2,"G","101",5,"y","G-101",2
1,8,2016,2,"G","102",5,"y","G-102",2
1,8,2016,2,"G","103",0,"y","G-103",1
1,8,2016,2,"G","104",0,"y","G-104",1
1,8,2016,2,"G","105",5,"y","G-105",2
1,8,2016,2,"G","106",5,"y","G-106",2
1,8,2016,2,"G","107",5,"y","G-107",2
1,8,2016,2,"G","108",0,"y","G-108",1
1,8,2016,2,"G","109",25,"y","G-109",3
1,8,2016,2,"G","110",25,"y","G-110",3
1,8,2016,2,"G","111",5,"y","G-111",2
1,8,2016,2,"G","111A",5,"y","G-111A",2
1,8,2016,2,"G","112",0,"y","G-112",1
1,8,2016,2,"G","113",5,"y","G-113",2
1,8,2016,2,"G","114",25,"y","G-114",3
1,8,2016,2,"G","115",5,"y","G-115",2
1,8,2016,2,"G","116",5,"y","G-116",2
1,8,2016,2,"G","117",0,"y","G-117",1
1,8,2016,2,"G","118",0,"y","G-118",1
1,8,2016,2,"G","119",5,"y","G-119",2
1,8,2016,2,"G","120",0,"y","G-120",1
1,8,2016,2,"G","121",0,"y","G-121",1
1,8,2016,2,"G","122",5,"y","G-122",2
1,8,2016,2,"G","122A",25,"y","G-122A",3
1,8,2016,2,"G","123",0,"y","G-123",1
1,8,2016,2,"G","124",0,"y","G-124",1
1,8,2016,2,"G","125",5,"y","G-125",2
1,8,2016,2,"G","126",5,"y","G-126",2
1,8,2016,2,"G","127",0,"y","G-127",1
1,8,2016,2,"K","1",0,"y","K-1",1
1,8,2016,2,"K","2",0,"y","K-2",1
1,8,2016,2,"K","3",0,"y","K-3",1
1,8,2016,2,"K","4",0,"y","K-4",1
1,8,2016,2,"K","5",0,"y","K-5",1
1,8,2016,2,"K","6",5,"y","K-6",2
1,8,2016,2,"K","7",5,"y","K-7",2
1,8,2016,2,"K","8",5,"y","K-8",2
1,8,2016,2,"K","9",5,"y","K-9",2
1,8,2016,2,"K","10",0,"y","K-10",1
1,8,2016,2,"K","11",5,"y","K-11",2
1,8,2016,2,"K","12",5,"y","K-12",2
1,8,2016,2,"K","13",50,"y","K-13",4
1,8,2016,2,"K","14",25,"y","K-14",3
1,8,2016,2,"K","15",25,"y","K-15",3
1,8,2016,2,"K","16",5,"y","K-16",2
1,8,2016,2,"K","17",5,"y","K-17",2
1,8,2016,2,"K","18",0,"y","K-18",1
5,8,2016,2,"LA","1",0,"y","LA-1",1
5,8,2016,2,"LA","2",5,"y","LA-2",2
5,8,2016,2,"LA","3",25,"y","LA-3",3
5,8,2016,2,"LA","4",5,"y","LA-4",2
5,8,2016,2,"LA","5",5,"y","LA-5",2
5,8,2016,2,"LA","6",5,"y","LA-6",2
5,8,2016,2,"LA","7",5,"y","LA-7",2
5,8,2016,2,"LA","8",5,"y","LA-8",2
5,8,2016,2,"LA","9",50,"y","LA-9",4
5,8,2016,2,"LA","9A",0,"y","LA-9A",1
5,8,2016,2,"LA","10",25,"y","LA-10",3
5,8,2016,2,"LA","11",50,"y","LA-11",4
5,8,2016,2,"LA","12",0,"y","LA-12",1
5,8,2016,2,"LA","13",0,"y","LA-13",1
5,8,2016,2,"LA","14",0,"y","LA-14",1
5,8,2016,2,"LA","15",5,"y","LA-15",2
5,8,2016,2,"LA","16",25,"y","LA-16",3
5,8,2016,2,"LA","17",0,"y","LA-17",1
5,8,2016,2,"LA","18",25,"y","LA-18",3
5,8,2016,2,"LA","18A",5,"y","LA-18A",2
5,8,2016,2,"LA","19",5,"y","LA-19",2
5,8,2016,2,"LA","20",5,"y","LA-20",2
5,8,2016,2,"LA","21",0,"y","LA-21",1
5,8,2016,2,"LA","22",25,"y","LA-22",3
5,8,2016,2,"LA","23",100,"y","LA-23",7
5,8,2016,2,"LA","24",0,"y","LA-24",1
5,8,2016,2,"LA","24A",0,"y","LA-24A",1
5,8,2016,2,"LA","25",5,"y","LA-25",2
5,8,2016,2,"LA","26",5,"y","LA-26",2
5,8,2016,2,"LA","27",0,"y","LA-27",1
5,8,2016,2,"LA","28",25,"y","LA-28",3
5,8,2016,2,"LA","29",5,"y","LA-29",2
5,8,2016,2,"LA","30",5,"y","LA-30",2
4,8,2016,2,"LG","1",5,"y","LG-1",2
4,8,2016,2,"LG","2",0,"y","LG-2",1
4,8,2016,2,"LG","3",0,"y","LG-3",1
4,8,2016,2,"LG","4",0,"y","LG-4",1
4,8,2016,2,"LG","5",0,"y","LG-5",1
4,8,2016,2,"LG","6",50,"y","LG-6",4
4,8,2016,2,"LG","6A",25,"y","LG-6A",3
4,8,2016,2,"LG","7",5,"y","LG-7",2
4,8,2016,2,"LG","8",25,"y","LG-8",3
4,8,2016,2,"LG","9",25,"y","LG-9",3
4,8,2016,2,"LG","10",50,"y","LG-10",4
4,8,2016,2,"LG","11",25,"y","LG-11",3
4,8,2016,2,"LG","12",25,"y","LG-12",3
4,8,2016,2,"LG","13",25,"y","LG-13",3
4,8,2016,2,"LG","14",0,"y","LG-14",1
4,8,2016,2,"LG","15",50,"y","LG-15",4
4,8,2016,2,"LG","16",95,"y","LG-16",6
4,8,2016,2,"LG","17",0,"y","LG-17",1
4,8,2016,2,"LON","1",5,"y","LON-1",2
4,8,2016,2,"LON","2",5,"y","LON-2",2
4,8,2016,2,"LON","3",5,"y","LON-3",2
4,8,2016,2,"LON","4",25,"y","LON-4",3
4,8,2016,2,"LON","5",25,"y","LON-5",3
4,8,2016,2,"LON","6",0,"y","LON-6",1
4,8,2016,2,"LON","7",95,"y","LON-7",6
4,8,2016,2,"LON","8",100,"n","LON-8",7
4,8,2016,2,"LON","9",5,"y","LON-9",2
4,8,2016,2,"LON","9A",0,"y","LON-9A",1
3,8,2016,2,"LONA","1",5,"y","LONA-1",2
3,8,2016,2,"LONA","2",0,"y","LONA-2",1
31,7,2016,2,"M","1",50,"y","M-1",4
31,7,2016,2,"M","2",100,"n","M-2",7
31,7,2016,2,"M","3",100,"n","M-3",7
31,7,2016,2,"M","4",0,"y","M-4",1
31,7,2016,2,"M","5",25,"y","M-5",3
31,7,2016,2,"M","6",5,"y","M-6",2
31,7,2016,2,"M","7",50,"y","M-7",4
31,7,2016,2,"M","8",0,"y","M-8",1
31,7,2016,2,"M","9",0,"y","M-9",1
31,7,2016,2,"M","10",0,"y","M-10",1
31,7,2016,2,"M","11",0,"y","M-11",1
31,7,2016,2,"M","12",5,"y","M-12",2
31,7,2016,2,"M","13",50,"y","M-13",4
31,7,2016,2,"M","14",0,"y","M-14",1
31,7,2016,2,"M","14A",0,"y","M-14A",1
31,7,2016,2,"M","15",0,"y","M-15",1
31,7,2016,2,"M","16",0,"y","M-16",1
31,7,2016,2,"M","17",5,"y","M-17",2
31,7,2016,2,"M","18",0,"y","M-18",1
31,7,2016,2,"M","19",5,"y","M-19",2
31,7,2016,2,"M","20",100,"n","M-20",7
31,7,2016,2,"M","21",25,"y","M-21",3
31,7,2016,2,"M","22",0,"y","M-22",1
31,7,2016,2,"M","23",25,"y","M-23",3
31,7,2016,2,"M","23A",5,"y","M-23A",2
31,7,2016,2,"M","24",5,"y","M-24",2
31,7,2016,2,"M","25",5,"y","M-25",2
31,7,2016,2,"M","25A",5,"y","M-25A",2
31,7,2016,2,"M","26",0,"y","M-26",1
31,7,2016,2,"M","27",0,"y","M-27",1
